Time,NormalisedFlux
0.0,0.9605490819962881
1.0,0.9264888219311945
2.0,0.8931274285504316
3.0,0.7513469102111224
4.0,0.7753789485402838
5.0,0.8095753243751728
6.0,0.7400707408692022
7.0,0.8245014456863359
8.0,0.9119112034966628
9.0,0.9000730379402457
10.0,0.9106999731415352
11.0,0.9532385532761442
12.0,1.0333243131921745
13.0,1.111982661811199
14.0,1.167458123878167
15.0,1.1070068105226623
16.0,1.2296234641087291
17.0,1.2317856440957715
18.0,1.2047828095187612
19.0,1.2044346252789708
20.0,1.1732139474574435
21.0,1.0796512368032831
22.0,1.0725922657428513
23.0,0.9815652952398437
24.0,0.952453123491426
25.0,0.8497997830728228
26.0,0.8631797680420515
27.0,0.7739100042765208
28.0,0.775797172875204
29.0,0.7878046130495766
30.0,0.7943279912205119
31.0,0.8375019738155792
32.0,0.8454998042580792
33.0,0.8490098491475899
34.0,0.9363698894502648
35.0,0.926460213700892
36.0,0.9924641289562565
37.0,1.0777341069867041
38.0,1.0961564185340342
39.0,1.1208394708573428
40.0,1.2085093450962479
41.0,1.1958608692139263
42.0,1.1804640520899272
43.0,1.175947659062685
44.0,1.24284621645327
45.0,1.1306022991312952
46.0,1.088139102327112
47.0,0.9562225698177484
48.0,1.0079886894187469
49.0,0.9236989950925385
50.0,0.7821733428620435
51.0,0.840724161165342
52.0,0.8450418316376653
53.0,0.8020058411600647
54.0,0.7860984859336929
55.0,0.8404036649935644
56.0,0.7965481806288742
57.0,0.8269051144702192
58.0,0.8819507548356098
59.0,0.9115817729383813
60.0,0.9930688231968857
61.0,1.061711407769893
62.0,1.1546016734276325
63.0,1.1146793770257548
64.0,1.2259384411064247
65.0,1.2068316991922958
66.0,1.1744192299719194
67.0,1.2045699643186922
68.0,1.176935190009573
69.0,1.1723525447758159
70.0,1.1022864003975814
71.0,1.0537451469176413
72.0,1.0411177828269254
73.0,0.9691110990734628
74.0,0.9136998051005766
75.0,0.8917827851235927
76.0,0.8802147318734923
77.0,0.81352246133957
78.0,0.8178742276687683
79.0,0.8064439629037674
80.0,0.8468585914477521
81.0,0.8640709583640764
82.0,0.8934017658103232
83.0,0.922869477937806
84.0,1.0075178100981494
85.0,1.0570373535742486
86.0,1.0890120913364811
87.0,1.0635409288073243
88.0,1.1471169718477945
89.0,1.1918905234065063
90.0,1.1309986690820966
91.0,1.2101040354068515
92.0,1.2006489415835542
93.0,1.2021467444925074
94.0,1.0753902359186356
95.0,1.1147106508541855
96.0,0.9897122073083612
97.0,0.999856817519641
98.0,0.9243220535394207
99.0,0.8932987262005062
100.0,0.8700153713546243
101.0,0.8132045338602992
102.0,0.8109724695449526
103.0,0.7752813132481612
104.0,0.8108919618364605
105.0,0.8068450361433225
106.0,0.8864757970884248
107.0,0.9356950042728508
108.0,0.9241859122359553
109.0,0.9997363894026363
110.0,1.0800020836226352
111.0,1.1441944888764717
112.0,1.1405362100911154
113.0,1.1649754016373701
114.0,1.162709738621809
115.0,1.15780503390882
116.0,1.2027041751261958
117.0,1.231400762421724
118.0,1.1662217879368257
119.0,1.0893915686393743
120.0,0.9754125977579227
