Time,NormalisedFlux
0.0,0.9558149342474268
1.0,0.9884317194142509
2.0,0.9821327515119894
3.0,0.9393278874017349
4.0,0.9229677348568551
5.0,0.9267802612554139
6.0,0.9052145781249702
7.0,0.8526389546392011
8.0,0.926943210804241
9.0,0.9541370006187629
10.0,0.9697047464156512
11.0,1.012373145547936
12.0,0.9879343903435654
13.0,1.0283693212135425
14.0,1.0517409101437385
15.0,1.0915322990733443
16.0,1.108620049994355
17.0,1.097044216112786
18.0,1.0851886566285633
19.0,1.0962774796986865
20.0,1.0559351840368643
21.0,0.9971798239562311
22.0,1.0474545076460668
23.0,1.0558618270479527
24.0,1.0268709509131473
25.0,1.0604297025368083
26.0,1.0538958659469846
27.0,1.0703773610773926
28.0,1.0352960749553144
29.0,1.0274047241512756
30.0,1.0193553666155377
31.0,0.9984251945277041
32.0,0.9811712280063467
33.0,0.999147786974778
34.0,1.0027747301155712
35.0,0.9786023574835339
36.0,0.9977818293603926
37.0,1.002228269151868
38.0,1.0001552364256556
39.0,0.9975926326563098
40.0,0.975124959595166
41.0,0.9608621627674254
42.0,0.9698234463925179
43.0,0.9804698377889496
44.0,0.9431590976248974
45.0,0.9587238322037527
46.0,0.9574287753535716
47.0,0.9320358989991414
48.0,0.9680284153689163
49.0,0.9377316408760066
50.0,0.943999152288669
51.0,0.9344035149051902
52.0,0.9079768933664318
53.0,0.9249689193802788
54.0,0.8995602005899267
55.0,0.8816574173577085
56.0,0.9415999241322364
57.0,0.9422062866906111
58.0,1.0185899881321057
59.0,1.015974278400116
60.0,1.063593354896371
61.0,1.0625265427020485
62.0,1.097787441495185
63.0,1.1221571929786038
64.0,1.0963747863298052
65.0,1.088957136089704
66.0,1.120353648840823
67.0,1.0628086914158383
68.0,1.061122411411883
69.0,1.0257807556234315
70.0,1.0574462621576781
71.0,1.0310028392148014
72.0,1.0686843241413042
73.0,1.0476511609389147
74.0,1.0219003384496599
75.0,1.014840819281087
76.0,1.0383040173197942
77.0,1.0198544009408124
78.0,0.9722618057542087
79.0,0.986685451934682
80.0,1.0180178205363237
81.0,1.012550424637739
82.0,0.9929093449794818
83.0,0.9789434348340015
84.0,0.9826874517313471
85.0,1.0010664974034458
86.0,0.9696087213577925
87.0,0.9736964720604561
88.0,0.9604830225099272
89.0,0.9608443913279029
90.0,0.946781835667692
91.0,0.969648659649275
92.0,0.9759313304511987
93.0,0.9248106441765104
94.0,0.9690860077400211
95.0,0.9664182924850019
96.0,0.9389718931477559
97.0,0.9501663139722495
98.0,0.9190152111776881
99.0,0.9131195281090034
100.0,0.8795356172146279
101.0,0.9161391572785732
102.0,0.9305172037117367
103.0,0.9494319333450222
104.0,0.9459494804273929
105.0,0.971967707888477
106.0,1.0321692343086588
107.0,1.061857253659782
108.0,1.108751260652269
109.0,1.0882437016239839
110.0,1.0916585521483024
111.0,1.0922040272299736
112.0,1.0956240020542274
113.0,1.065809894514391
114.0,1.0330833051726234
115.0,1.0145577236785674
116.0,1.0582698340930814
117.0,1.0537314783443947
118.0,1.059030304861433
119.0,1.0752542895911337
120.0,1.0290753066362417
