Time,NormalisedFlux
0.0,0.9284987083552453
1.0,1.00398989502429
2.0,1.0365803766478987
3.0,1.1007952259196965
4.0,1.1876373698003617
5.0,1.150005702572736
6.0,1.1867926737429655
7.0,1.1884039509813353
8.0,1.2050890892478674
9.0,1.2174460975827004
10.0,1.1440194262542551
11.0,1.189518974954753
12.0,1.110219196191482
13.0,1.0097115287657819
14.0,1.0614533652593743
15.0,0.9316135746586434
16.0,0.9339965158832355
17.0,0.8535571429576396
18.0,0.8049299037751043
19.0,0.7768849402951553
20.0,0.7984953381918065
21.0,0.7539487057128325
22.0,0.8035402867411177
23.0,0.8918932590017431
24.0,0.8546108489005215
25.0,0.8884031264377347
26.0,0.9384786579679067
27.0,1.019418574364854
28.0,1.012204046730158
29.0,1.037676180866194
30.0,1.136273082504795
31.0,1.1073199763679278
32.0,1.067134894687503
33.0,1.1191035892157313
34.0,1.201857379321945
35.0,1.1908722658877724
36.0,1.1152289909766362
37.0,1.1587289995820105
38.0,1.1071596204106389
39.0,1.1152315538712139
40.0,1.0546244285944177
41.0,0.9582641796870004
42.0,0.9704900699175533
43.0,0.8950871764668629
44.0,0.8544738630944659
45.0,0.8564381249354757
46.0,0.8705209434568096
47.0,0.8164576189011102
48.0,0.8381262489237381
49.0,0.7994759343213792
50.0,0.7959586807180431
51.0,0.7977478347030441
52.0,0.8437763984076142
53.0,0.9046734142675613
54.0,0.9681814715784696
55.0,1.0033240693772116
56.0,1.0692542099223916
57.0,1.0797608637695142
58.0,1.145217729926505
59.0,1.164549959337561
60.0,1.1748397158137471
61.0,1.1890172028943184
62.0,1.2541363459766999
63.0,1.2119144106160369
64.0,1.1501915399173013
65.0,1.075653142006546
66.0,1.137042748617279
67.0,1.078671266323468
68.0,1.0275069571636983
69.0,0.9330273422690338
70.0,0.9362983184694712
71.0,0.9438402345433653
72.0,0.8747378998405677
73.0,0.7442414493520899
74.0,0.81116879435983
75.0,0.8365050832122891
76.0,0.7431807774570451
77.0,0.7657935219890205
78.0,0.8890680917314273
79.0,0.8929191211342526
80.0,0.8920791607493559
81.0,0.9137956189086053
82.0,0.9839976129692523
83.0,1.0254567902349885
84.0,1.0636082424946793
85.0,1.1250844985072717
86.0,1.1295300204364864
87.0,1.1406105813776666
88.0,1.164819792382169
89.0,1.1680228064178924
90.0,1.1282236870162257
91.0,1.155997914041783
92.0,1.1050192542115365
93.0,1.1469172198489324
94.0,1.0627176230292268
95.0,1.0349083059422526
96.0,1.0508837773634945
97.0,1.0037303838565335
98.0,0.8696880827347476
99.0,0.8605336249320383
100.0,0.8128364401765273
101.0,0.820737564917339
102.0,0.7703015529294067
103.0,0.8732521774043691
104.0,0.8486015785757469
105.0,0.7838685151175318
106.0,0.839021815133841
107.0,0.9365142504417555
108.0,0.8973918407104798
109.0,0.9759714562362537
110.0,0.9934328840535206
111.0,1.0255674546968288
112.0,1.1069828829381072
113.0,1.1733770342684942
114.0,1.1950871325445032
115.0,1.2085447981496624
116.0,1.2147220265350003
117.0,1.1987909128522445
118.0,1.1813575153750289
119.0,1.2385120340854514
120.0,1.128270194321976
