Time,NormalisedFlux
0.0,1.2670112775360807
1.0,1.116943108266335
2.0,1.131211973192064
3.0,1.217512828873156
4.0,1.2028951883257788
5.0,1.2530803782433384
6.0,1.1871313198737763
7.0,1.1455807803609368
8.0,1.1556011578606866
9.0,1.095059768623495
10.0,0.9994286698674469
11.0,1.0064079837891216
12.0,0.9432052763675066
13.0,0.9171101265485408
14.0,0.8307556201434474
15.0,0.7901161250700885
16.0,0.7771213448608255
17.0,0.7682209828016053
18.0,0.8315173005965837
19.0,0.7979117304021041
20.0,0.8300009191653083
21.0,0.876014004845572
22.0,0.9447580464782622
23.0,0.8869107215193486
24.0,0.9886731133200616
25.0,1.0753996730676767
26.0,1.057027729288364
27.0,1.0854151234516847
28.0,1.138611891944234
29.0,1.1521463634258302
30.0,1.1703583149634087
31.0,1.1833006214785673
32.0,1.1835682211069003
33.0,1.1604339652834763
34.0,1.1367895798637122
35.0,1.0847914682652404
36.0,1.1207203847422225
37.0,1.086453602431147
38.0,1.0426583021776177
39.0,0.9299132887560257
40.0,0.9039900659070613
41.0,0.9242043671436484
42.0,0.7968184476320027
43.0,0.7997062934973301
44.0,0.787273479108492
45.0,0.7987611778032111
46.0,0.7494861028626552
47.0,0.7937133351592408
48.0,0.8418950555032523
49.0,0.848458039990842
50.0,0.8879207301115735
51.0,0.9575269075193571
52.0,1.0457063897859626
53.0,1.0580244001900843
54.0,1.085340605323128
55.0,1.1427927984376274
56.0,1.134316497015523
57.0,1.1246768331195751
58.0,1.1840991127428513
59.0,1.1604261826496542
60.0,1.140840176095571
61.0,1.1876355279976354
62.0,1.1527271279765339
63.0,1.0460272865592597
64.0,1.0491424909593992
65.0,1.0092306807148714
66.0,0.9924799312336295
67.0,0.9350038162993648
68.0,0.840116110316609
69.0,0.972031578077452
70.0,0.8714876089250445
71.0,0.8162030291154085
72.0,0.8143276653998739
73.0,0.821018203417041
74.0,0.8324874214325227
75.0,0.8261660129243338
76.0,0.9002106409773944
77.0,0.867359680324041
78.0,1.004803089895795
79.0,0.9917793640598924
80.0,1.0524655318778409
81.0,1.1710420612451815
82.0,1.0814632515075593
83.0,1.162586138568044
84.0,1.1788752428742135
85.0,1.2021452996078368
86.0,1.199351563324874
87.0,1.1735903406803185
88.0,1.168928694126457
89.0,1.163170559442271
90.0,1.0811267604231498
91.0,1.0560732761087603
92.0,1.0259259519320016
93.0,0.9836195502073847
94.0,0.9385407825695732
95.0,0.8817167059415275
96.0,0.8860993056095202
97.0,0.8008790739556707
98.0,0.8001080962574367
99.0,0.7773808470199991
100.0,0.7617242888811351
101.0,0.7581358792208992
102.0,0.8355852284149441
103.0,0.8395338836104547
104.0,0.9385903352924734
105.0,0.9362831797349984
106.0,0.9560976000098547
107.0,1.0196411571447277
108.0,1.0885275287790972
109.0,1.0965819015082965
110.0,1.1104809877769013
111.0,1.1427693208183396
112.0,1.1493073122537776
113.0,1.2121831087247723
114.0,1.2415678845358467
115.0,1.1544614683780057
116.0,1.1522901087045812
117.0,1.111125102805342
118.0,1.1043760260917144
119.0,1.0359562903948378
120.0,1.0237143866492275
