Time,NormalisedFlux
0.0,0.8441814551320216
1.0,0.8063486837749132
2.0,0.8284907881503802
3.0,0.7763022424817325
4.0,0.7844358749900409
5.0,0.7776640341564856
6.0,0.864963792541349
7.0,0.8914655954405156
8.0,0.8630370233648704
9.0,0.9079829290856386
10.0,0.9787425128904833
11.0,1.0076043681508142
12.0,1.152541082099637
13.0,1.1200880899969299
14.0,1.1839941125348519
15.0,1.1758650466279432
16.0,1.1469054847354563
17.0,1.2275011134657796
18.0,1.165654209017509
19.0,1.1154930276202775
20.0,1.0866513944879943
21.0,1.016741873294187
22.0,0.9600744151839292
23.0,0.9944001531848691
24.0,0.9453683791132097
25.0,0.8820386105663408
26.0,0.8026085260108787
27.0,0.7860865822456312
28.0,0.8008609530442237
29.0,0.7887110369071747
30.0,0.8394586568159224
31.0,0.8466490765416145
32.0,0.8859007859455238
33.0,0.8662709458447638
34.0,0.9531719575063778
35.0,1.0480426510305412
36.0,1.0338898297320676
37.0,1.101980451310042
38.0,1.1202083894430546
39.0,1.1948389636390162
40.0,1.1828434177394922
41.0,1.1752010976750824
42.0,1.2110073832404706
43.0,1.2270352214044202
44.0,1.1145506045738012
45.0,1.1508691853455604
46.0,1.0373390636582112
47.0,0.9954350617853674
48.0,0.9550855975313244
49.0,0.9401036776722184
50.0,0.9022213287944005
51.0,0.824237908041093
52.0,0.8381654993332236
53.0,0.803653332055375
54.0,0.7764584124122981
55.0,0.765466490394451
56.0,0.8160269824268082
57.0,0.8227087504261852
58.0,0.8749031835122575
59.0,0.9786610114999358
60.0,0.9808630602169134
61.0,1.0217289594351133
62.0,1.0610988343741699
63.0,1.0691179806022395
64.0,1.1450843962830095
65.0,1.2021499882882736
66.0,1.196713699802329
67.0,1.2346920384253521
68.0,1.220894624564264
69.0,1.1854186967519966
70.0,1.1193085836307224
71.0,1.1341625726138036
72.0,1.0211873575501016
73.0,1.0299954372781173
74.0,0.9977591995091979
75.0,0.9293463218863787
76.0,0.862820627095271
77.0,0.7593759050962683
78.0,0.8370127339019965
79.0,0.8354832827458724
80.0,0.7404720041990237
81.0,0.8063495302736293
82.0,0.8099669496404795
83.0,0.850681390568475
84.0,0.884795439129493
85.0,0.9973989726489847
86.0,1.0412241901291248
87.0,1.0504438614085916
88.0,1.092546872265936
89.0,1.142909573211894
90.0,1.1647432281283077
91.0,1.198195441598643
92.0,1.2077687321704422
93.0,1.1661544273565525
94.0,1.1634425560193191
95.0,1.1596789232242188
96.0,1.0429345693449021
97.0,1.0637382157612574
98.0,1.003263564427375
99.0,0.9516061694068487
100.0,0.8731339530972893
101.0,0.809336292016795
102.0,0.8409586155860972
103.0,0.8057606578333281
104.0,0.8224185275080642
105.0,0.8105093440045854
106.0,0.8419267262379888
107.0,0.8588923290716834
108.0,0.8300802940414785
109.0,0.8820361884667358
110.0,0.8928978643573332
111.0,0.9986958588403434
112.0,1.043415977410251
113.0,1.054455983618723
114.0,1.1525022301883925
115.0,1.1977529716319044
116.0,1.171411249903885
117.0,1.18782878238729
118.0,1.1965085678266836
119.0,1.1964304285628116
120.0,1.1195852287942898
