Time,NormalisedFlux
0.0,1.2066528593502597
1.0,1.1829482174051094
2.0,1.1954212713303805
3.0,1.1911923620991078
4.0,1.1403845096008873
5.0,1.143549011846981
6.0,1.0995614280358352
7.0,1.0531792352080487
8.0,1.0150357822158804
9.0,0.9443346200440572
10.0,0.9446081208722125
11.0,0.8787383645987052
12.0,0.8493016576925219
13.0,0.8136310337942583
14.0,0.8560584159982192
15.0,0.7907703342109399
16.0,0.8704063327257392
17.0,0.8393369772623679
18.0,0.8533382281835343
19.0,0.9069212186052372
20.0,0.9715492670745831
21.0,0.9941794580189061
22.0,0.9860741493139129
23.0,1.049271891061975
24.0,1.0641336863383655
25.0,1.0810393673435503
26.0,1.1616675164343584
27.0,1.1724265022431806
28.0,1.2247231106324767
29.0,1.2331587404370257
30.0,1.2240107648950767
31.0,1.1961145586329989
32.0,1.1392342772309607
33.0,1.1463685151043548
34.0,1.137163253640343
35.0,1.0424975633630158
36.0,0.991859416163675
37.0,0.9693581286383495
38.0,0.8601779011132891
39.0,0.782685773489371
40.0,0.8142248083116409
41.0,0.7688717684225621
42.0,0.8307647978068725
43.0,0.7843395027134658
44.0,0.7752120198631726
45.0,0.7841637331019254
46.0,0.8350021632708627
47.0,0.905244779936082
48.0,0.9729061016314154
49.0,1.0242629379768464
50.0,1.0041993867747407
51.0,1.0743645071498975
52.0,1.1170462614355072
53.0,1.1458743859128775
54.0,1.1855598439536352
55.0,1.2540605431042764
56.0,1.1603453918002078
57.0,1.1756809787272207
58.0,1.2456982269131736
59.0,1.1295341574010724
60.0,1.1771823736626692
61.0,1.08480172308827
62.0,1.018627011085994
63.0,1.0269645818962074
64.0,0.9991639747019316
65.0,0.8652351280004803
66.0,0.8404149859162466
67.0,0.8671504426874641
68.0,0.8270709551836273
69.0,0.8243012414263905
70.0,0.8280120334853678
71.0,0.7463428620130328
72.0,0.8491455974758351
73.0,0.8742015290668574
74.0,0.9283418738871595
75.0,0.8804290256034177
76.0,1.01998840005663
77.0,0.9886082725238117
78.0,1.0429511845145971
79.0,1.0958754483706334
80.0,1.0660254760848302
81.0,1.1616945881414775
82.0,1.1393636179193627
83.0,1.181804864088521
84.0,1.1686640487546573
85.0,1.227210683362673
86.0,1.1332140689684795
87.0,1.1929975293177413
88.0,1.134935598953815
89.0,1.035034321546723
90.0,1.062239660107464
91.0,0.9755741174812014
92.0,0.932932582562657
93.0,0.8993845883435517
94.0,0.8693551281210736
95.0,0.8293324595208915
96.0,0.8011324305335609
97.0,0.7747884904632714
98.0,0.8239242667381081
99.0,0.788388441292548
100.0,0.8270562405381324
101.0,0.8669852638156686
102.0,0.844499566958155
103.0,0.907335689909209
104.0,0.9710342426064578
105.0,1.0376352305364165
106.0,1.0929257732665627
107.0,1.10768057826706
108.0,1.2016454663932463
109.0,1.1518223772037874
110.0,1.1840416563612115
111.0,1.1601660873001869
112.0,1.2143313614557123
113.0,1.1661177939575633
114.0,1.206840383840508
115.0,1.1625485012357801
116.0,1.0881856266608376
117.0,1.0231371324435288
118.0,0.9757411500554162
119.0,1.021229239262225
120.0,0.9517238870128599
