Time,NormalisedFlux
0.0,0.9500344108853007
1.0,0.9630857041214548
2.0,0.9747572906601695
3.0,0.9676217946370841
4.0,0.9239951439056725
5.0,0.9349473563814059
6.0,0.9311097485350311
7.0,0.9272530612664128
8.0,0.9381966263090834
9.0,0.9099616390329975
10.0,0.9143653970689725
11.0,0.9061131226755695
12.0,0.9498489380339322
13.0,0.982900179807426
14.0,0.9935927246650791
15.0,1.0594286957629748
16.0,1.0720475802525857
17.0,1.1202871478771506
18.0,1.0982346882761833
19.0,1.12652305383413
20.0,1.0890949153039562
21.0,1.1169539309132746
22.0,1.057646465957485
23.0,1.0290156602738119
24.0,1.0164808624596524
25.0,1.0308727600173748
26.0,1.0382717425874424
27.0,1.0347192365250417
28.0,1.0389793701993182
29.0,1.0372189544507016
30.0,1.0327707372767858
31.0,1.0089714858965617
32.0,1.0025454660057167
33.0,0.9917105275569078
34.0,0.9986670983271393
35.0,1.0178470833406381
36.0,0.9798468314040746
37.0,1.003175963297882
38.0,0.9523057344358097
39.0,0.9652308032854878
40.0,0.9914948455035867
41.0,0.9706973412111778
42.0,0.9358183965593122
43.0,0.9472014997598639
44.0,0.9348168859563422
45.0,0.9653820755972936
46.0,0.9871941651312207
47.0,0.9735037461051449
48.0,0.9481387042821726
49.0,0.9430923253161693
50.0,0.9415046844490549
51.0,0.9103574798019801
52.0,0.9077005807679338
53.0,0.8902582830938858
54.0,0.9130381428710991
55.0,0.9027482448463513
56.0,0.8962162995513575
57.0,0.9399643239048325
58.0,1.002712255076483
59.0,1.0320234675739244
60.0,1.044751603997277
61.0,1.0990506837831404
62.0,1.0837077159479858
63.0,1.0902221631842997
64.0,1.1075387788357176
65.0,1.0768956767206692
66.0,1.0508839610527674
67.0,1.047284668473368
68.0,1.0781287293460162
69.0,1.009379376319436
70.0,1.057362359296059
71.0,1.0451319118923459
72.0,1.0344691593066104
73.0,1.0359748826136645
74.0,1.0591783452875951
75.0,1.0293513717603249
76.0,1.0148283052651603
77.0,1.010938193808303
78.0,1.0298599271575353
79.0,1.002978309472959
80.0,1.0224481585729006
81.0,1.0222133484710452
82.0,0.978548265187391
83.0,0.9979149645876727
84.0,0.9976816105954787
85.0,0.9920895656569445
86.0,0.9623843384598811
87.0,0.9759423675630868
88.0,0.9584567527691209
89.0,0.9525955928141039
90.0,0.9580091465534837
91.0,0.9422501906230272
92.0,0.9321110923265021
93.0,0.9209027144743754
94.0,0.9720196423033738
95.0,0.9536785833032413
96.0,0.9461221562251797
97.0,0.9142227311417169
98.0,0.9169728308665434
99.0,0.9170412677590881
100.0,0.8959249054516334
101.0,0.9246744100736871
102.0,0.9651241344225051
103.0,0.9777067606497823
104.0,0.9943404629459763
105.0,1.0324404034879875
106.0,1.060291094806327
107.0,1.071284329772331
108.0,1.0982758519986096
109.0,1.1155319973369895
110.0,1.0932445705781566
111.0,1.0780947414019346
112.0,1.0558326733217225
113.0,1.0039562622930536
114.0,1.0650853923137518
115.0,1.0397144720944602
116.0,1.0341613243047325
117.0,1.0327681793245858
118.0,1.012482232126357
119.0,1.0279930116879343
120.0,1.0223051857659469
