Time,NormalisedFlux
0.0,0.915685247891362
1.0,0.889994859411192
2.0,0.839804497374655
3.0,0.847034404782626
4.0,0.8431071172287021
5.0,0.8545280337329667
6.0,0.7822594381348527
7.0,0.7150251828290297
8.0,0.8273591216328493
9.0,0.8639627086427387
10.0,0.9224737017849444
11.0,0.873313707469824
12.0,1.0167521165154383
13.0,1.0329506487083056
14.0,1.1190083519641254
15.0,1.1521150143330667
16.0,1.1848362297454895
17.0,1.2091909128987908
18.0,1.1839164553054429
19.0,1.2073283238758112
20.0,1.2152517040476916
21.0,1.1437409886465038
22.0,1.117456021213428
23.0,1.112357724516551
24.0,1.0707796882452143
25.0,1.0266428504364873
26.0,0.9410484624745209
27.0,0.9310884658763636
28.0,0.8998297869361774
29.0,0.8850917362553712
30.0,0.857163621487989
31.0,0.8501997505325425
32.0,0.8599212913877867
33.0,0.7751627518072487
34.0,0.8125052960092282
35.0,0.7986708099683263
36.0,0.8663941994380521
37.0,0.9372292519283139
38.0,0.980150445490637
39.0,1.0547505994683375
40.0,1.0563462253414784
41.0,1.094701514487268
42.0,1.1784421942192786
43.0,1.2516438770619622
44.0,1.2134985488788148
45.0,1.2359282663550033
46.0,1.160659056682923
47.0,1.1649117189295368
48.0,1.109883611912313
49.0,1.0671945408893904
50.0,1.0686291191517316
51.0,1.0163905547706242
52.0,0.9711973755876495
53.0,0.8336956192188822
54.0,0.8315254831321306
55.0,0.8582978338197123
56.0,0.8023602137232894
57.0,0.7639526620658585
58.0,0.7937524855059893
59.0,0.7977043621997384
60.0,0.8417059862547317
61.0,0.8980750287378587
62.0,0.8748165800567409
63.0,0.926705719603487
64.0,1.040723423186524
65.0,1.0665750289644154
66.0,1.0242920766521895
67.0,1.0849465592765228
68.0,1.1789433897404253
69.0,1.2022071244895558
70.0,1.2330835514768965
71.0,1.2051861960527883
72.0,1.167980319659684
73.0,1.1681391917496449
74.0,1.1065075856776174
75.0,1.0527310189501695
76.0,1.033599055881809
77.0,0.9951346105415683
78.0,1.002275315020752
79.0,0.9353654573159418
80.0,0.8199428630088694
81.0,0.8954788974917771
82.0,0.7937573759918857
83.0,0.8070259592904897
84.0,0.8033054743982514
85.0,0.8130310721105516
86.0,0.8597443690916352
87.0,0.9042060884073668
88.0,0.8793586314356198
89.0,0.9652723574961591
90.0,1.0220402049261446
91.0,1.0025823504787565
92.0,1.028489493203229
93.0,1.141588541446981
94.0,1.2000133165318432
95.0,1.2277165491216344
96.0,1.1644888181776907
97.0,1.158788092727824
98.0,1.150858439878384
99.0,1.1769261970903877
100.0,1.1291236293834308
101.0,1.1007291407533037
102.0,1.0559778283300598
103.0,0.9619946467433427
104.0,0.9693969019347407
105.0,0.8952725381508764
106.0,0.7793680994816035
107.0,0.796537835739082
108.0,0.8152938357846753
109.0,0.8559787709029314
110.0,0.7606667168312892
111.0,0.7824914562486796
112.0,0.8541411479970307
113.0,0.8711319610748278
114.0,0.9259007607977617
115.0,0.9683838074314847
116.0,1.0201689832877927
117.0,1.106046124043037
118.0,1.0978246772340312
119.0,1.1566669835563301
120.0,1.1827974209437788
