Time,NormalisedFlux
0.0,0.8789394787501855
1.0,0.9072343816379321
2.0,0.8249582682870124
3.0,0.8092241083614755
4.0,0.8047344498871334
5.0,0.7902590252769306
6.0,0.8400827377279985
7.0,0.8933745082905471
8.0,0.9340484936330872
9.0,0.926048073707206
10.0,0.9699959456952224
11.0,1.0851715383058647
12.0,1.0841555923024182
13.0,1.1357231801902108
14.0,1.1648124369907358
15.0,1.2138145629451296
16.0,1.2142502824661343
17.0,1.2477544014465547
18.0,1.2168412794049785
19.0,1.1379891971568346
20.0,1.1718997694377662
21.0,1.0679212917424803
22.0,0.9916678879822056
23.0,0.9962008320471278
24.0,0.9289857808223062
25.0,0.909887032349896
26.0,0.8776888431755446
27.0,0.9063459286806685
28.0,0.8431595405540048
29.0,0.8079686098658214
30.0,0.8284432131380419
31.0,0.8498045272117979
32.0,0.8274051360400266
33.0,0.952462822235538
34.0,0.8330155266762964
35.0,0.9150461576933244
36.0,1.030999337886815
37.0,1.0856366473099635
38.0,1.076626511694696
39.0,1.1532394107248953
40.0,1.1835313946120862
41.0,1.1880632120349064
42.0,1.185689827979007
43.0,1.1640077473083519
44.0,1.1992495195599664
45.0,1.1948372096293434
46.0,1.1109989463615297
47.0,1.043368904837079
48.0,1.0668356003387087
49.0,0.9572352419977379
50.0,0.9719691495961951
51.0,0.876950781547766
52.0,0.8771067404073701
53.0,0.7878113147141296
54.0,0.7900980523741433
55.0,0.732581050633055
56.0,0.7891698083110081
57.0,0.7729361199628194
58.0,0.8290018596103393
59.0,0.886166295210111
60.0,0.9535067583866661
61.0,1.0145868923139456
62.0,1.051527721821666
63.0,1.0639859114497618
64.0,1.1240264674742353
65.0,1.1588090159308835
66.0,1.1885286422302415
67.0,1.1864612198819342
68.0,1.236403199772344
69.0,1.2102184702981955
70.0,1.1475618784514927
71.0,1.1367343327794088
72.0,1.0532960637599442
73.0,0.9877949364077075
74.0,0.9280775020343335
75.0,0.9170191372516778
76.0,0.8615162866757875
77.0,0.8503347609788253
78.0,0.8223480534890235
79.0,0.822486931170754
80.0,0.8231187077397635
81.0,0.8601854476412794
82.0,0.8113042990387536
83.0,0.8312597322702376
84.0,0.8718744330217614
85.0,1.0121000957005872
86.0,1.0052147462234666
87.0,1.054658197406566
88.0,1.0562409214844288
89.0,1.113137463715783
90.0,1.2039576012969206
91.0,1.1956625224195694
92.0,1.219065049134969
93.0,1.2040753289232176
94.0,1.165105396529105
95.0,1.1265513398884441
96.0,1.1071684731848235
97.0,1.1271064868982206
98.0,1.0256605756261825
99.0,0.9832479644934753
100.0,0.9479001049274373
101.0,0.8824512525358144
102.0,0.8461974720714199
103.0,0.8523879885715094
104.0,0.844294114465431
105.0,0.7390793641734167
106.0,0.8269602267063908
107.0,0.9035872979546985
108.0,0.838065329198533
109.0,0.861149097785615
110.0,0.9203938183180047
111.0,0.9805850241381385
112.0,1.035786395647391
113.0,1.0713602504548092
114.0,1.1463385518308167
115.0,1.1441543652510626
116.0,1.1824145360100018
117.0,1.1715440429988733
118.0,1.189057853943213
119.0,1.1724480355308655
120.0,1.1951914256504372
