Time,NormalisedFlux
0.0,1.0409691337766107
1.0,1.011352573883213
2.0,1.02328113250156
3.0,1.0164814582005728
4.0,1.0072114229422722
5.0,1.03553396319921
6.0,0.9992786344504316
7.0,0.9982411458479606
8.0,1.0068114215651613
9.0,0.9867351359561898
10.0,0.9937129318633822
11.0,1.0162101176654736
12.0,1.0041651342225426
13.0,0.994675108690478
14.0,0.9361707341950212
15.0,0.9646322863907028
16.0,0.9531369296927077
17.0,0.9474831314925751
18.0,0.9617240311850602
19.0,0.987098345177666
20.0,0.9922121404709965
21.0,0.9361742692496636
22.0,0.9615201879448975
23.0,0.9370851572189053
24.0,0.919543506775055
25.0,0.9519026623155297
26.0,0.890702872202371
27.0,0.9059393336419928
28.0,0.9367837747975349
29.0,0.9079265548352241
30.0,0.926878079097826
31.0,0.9599970995588327
32.0,0.9856728049293054
33.0,1.0200832774101238
34.0,1.0875200368222477
35.0,1.1079807640174946
36.0,1.1151178175885936
37.0,1.0747232174035302
38.0,1.0945082938305652
39.0,1.0558709658516854
40.0,1.1011911678837878
41.0,1.078672672192971
42.0,1.0294780379044028
43.0,1.0392518472104635
44.0,1.0511376639674448
45.0,1.046752289556457
46.0,1.0591929084061507
47.0,1.0181640671974985
48.0,1.0427803235851971
49.0,1.033769684329404
50.0,1.052354356034507
51.0,1.0259317183555434
52.0,1.0491281283648428
53.0,1.0237760669933595
54.0,1.028602972672225
55.0,1.0184006431803163
56.0,0.9793586064756022
57.0,0.974563440787343
58.0,0.9980537392026765
59.0,1.0008103175356389
60.0,0.9961467716827227
61.0,0.9836151420897578
62.0,0.9559378529743812
63.0,0.9586391391052327
64.0,0.9596993943641259
65.0,0.9593609372613672
66.0,0.9813757618102081
67.0,0.9608575449186322
68.0,0.9445184051521722
69.0,0.9280691198448218
70.0,0.9269056803770706
71.0,0.9301613708935277
72.0,0.915366258882471
73.0,0.8862315011825151
74.0,0.8932196575931348
75.0,0.9119139401299181
76.0,0.9229330073147628
77.0,0.9134075034314884
78.0,0.9750431374492484
79.0,0.9791879381601195
80.0,1.021650334314305
81.0,1.0305133704669331
82.0,1.073522925463886
83.0,1.0966264270596533
84.0,1.0773367542028316
85.0,1.104109956002568
86.0,1.0838430106253023
87.0,1.0652217821272987
88.0,1.050185556105184
89.0,1.0602083823334416
90.0,1.0628176100826883
91.0,1.0544792083719137
92.0,1.0499950830931088
93.0,1.0377472563084147
94.0,1.0537695367485622
95.0,1.0415650206323517
96.0,1.0535065060065854
97.0,1.019235588882192
98.0,1.0234028539793638
99.0,1.0092163826701224
100.0,0.9800127365721039
101.0,0.9781950189243913
102.0,0.9962843494443998
103.0,1.005423343429598
104.0,0.97630486800352
105.0,0.9670869137539668
106.0,0.9934094969462463
107.0,0.9791539862916331
108.0,0.9860018280261648
109.0,0.9717301807159234
110.0,0.9737678504958684
111.0,0.9541391017895021
112.0,0.960900329079275
113.0,0.9542238804797102
114.0,0.9461450901920058
115.0,0.9602833086544033
116.0,0.9691189810575404
117.0,0.9584591524104905
118.0,0.9402598436005432
119.0,0.9596519129495119
120.0,0.9474482976095336
