Time,NormalisedFlux
0.0,1.123106072540247
1.0,1.0698700368627474
2.0,1.073035000367519
3.0,1.0537538737499905
4.0,1.0435028935185624
5.0,1.0766002177627756
6.0,1.039110712742088
7.0,1.046658546006298
8.0,1.0746150279966766
9.0,1.0237594691764753
10.0,1.0400888569709952
11.0,1.0339064134428408
12.0,1.008931612218342
13.0,1.0114035404240476
14.0,1.02692922975993
15.0,0.9862357773596389
16.0,1.0187541242672482
17.0,1.0060061024569191
18.0,0.9981564786719054
19.0,1.0047898615677913
20.0,0.9880532761371187
21.0,0.9911336377266535
22.0,0.9837254226591643
23.0,0.9809126144266208
24.0,0.9991448659280419
25.0,0.9707194618146183
26.0,0.9201208805199446
27.0,0.9301123201850435
28.0,0.9924148179412803
29.0,0.946353936387371
30.0,0.9648282179440997
31.0,0.9052159115056798
32.0,0.9182736032578915
33.0,0.9290852876077348
34.0,0.9336432017000539
35.0,0.9310954848167677
36.0,0.9099130963141311
37.0,0.9214062483677183
38.0,0.9190680816880817
39.0,0.958970521031345
40.0,0.9828098636796844
41.0,1.0221255540082983
42.0,1.0517074870592986
43.0,1.0872019134426967
44.0,1.0877261758613554
45.0,1.0789067668782264
46.0,1.1016573868363067
47.0,1.0698131815915757
48.0,1.0840040517125693
49.0,1.0651259391736863
50.0,1.0338898209740606
51.0,1.0408931945611717
52.0,1.0388780099097308
53.0,1.0642325194850544
54.0,1.0688030897500647
55.0,1.0278462239496797
56.0,1.0224436390002032
57.0,1.0044507294781166
58.0,1.0507575955670734
59.0,1.0009717225854085
60.0,1.030834993255091
61.0,1.0088949485134144
62.0,1.016504793602136
63.0,1.0235394800428148
64.0,0.9946121208846285
65.0,1.023043670764427
66.0,0.9872833061288891
67.0,1.0048286276403273
68.0,1.0048249012574948
69.0,0.9876482094346551
70.0,0.9708833278399911
71.0,0.9430269599475701
72.0,0.9435424016149062
73.0,0.9508994872655194
74.0,0.9362583431803525
75.0,0.9472296244319861
76.0,0.9864349440655507
77.0,0.9645068114459366
78.0,0.9495140253935574
79.0,0.9140241855397746
80.0,0.9308154422029555
81.0,0.8951321549311823
82.0,0.9105383751801897
83.0,0.8857379139714353
84.0,0.8902410405605631
85.0,0.9022143052381962
86.0,0.9244238958377696
87.0,1.0017065904022209
88.0,0.9868793194344475
89.0,1.0595104887684548
90.0,1.0847211509956671
91.0,1.0893972055049015
92.0,1.0907809373023436
93.0,1.0952427767040522
94.0,1.0892684936579728
95.0,1.0559997768656282
96.0,1.0855909859142914
97.0,1.0659137530278147
98.0,1.0523194054470433
99.0,1.0220265158102044
100.0,1.037021447453963
101.0,1.0622104957296818
102.0,1.0513620616058081
103.0,1.051729298071318
104.0,1.0316662173986
105.0,1.0410273311267007
106.0,1.0031366162578619
107.0,1.029838655023447
108.0,1.029676629557873
109.0,1.0000373511485376
110.0,1.001932253061987
111.0,0.9985758046819102
112.0,1.025014463398582
113.0,1.0015038415471842
114.0,1.019514921987523
115.0,1.0101921517760246
116.0,0.946732197649038
117.0,0.9775012815336538
118.0,0.9830107101933715
119.0,0.9895408112367597
120.0,0.9541307386668456
