Time,NormalisedFlux
0.0,1.1258893213812708
1.0,1.1195830432356975
2.0,1.0329684696863226
3.0,0.939875008533728
4.0,0.905067656879292
5.0,0.8742864329369605
6.0,0.8170215970567867
7.0,0.833072791291506
8.0,0.7813350428851875
9.0,0.7801622471785101
10.0,0.7968271451109037
11.0,0.8137938943072602
12.0,0.8870005831535411
13.0,0.9305483703937787
14.0,1.0564636397085172
15.0,1.0444557094464022
16.0,1.0790765310328998
17.0,1.1456291763217639
18.0,1.186299234163356
19.0,1.2207757952379847
20.0,1.205140543579659
21.0,1.2184310566949912
22.0,1.21237986707299
23.0,1.1204517029996517
24.0,1.0828409344341685
25.0,1.0712060755074568
26.0,1.0503735574523412
27.0,1.049651547675063
28.0,0.9445718144418629
29.0,0.8506433728049483
30.0,0.8091103089669052
31.0,0.807628682538355
32.0,0.8473759151999323
33.0,0.8221101038333516
34.0,0.8269606080511936
35.0,0.8499957101032689
36.0,0.9165514233378309
37.0,0.8849013319836428
38.0,1.0219022118358652
39.0,1.0873489736915478
40.0,1.151909750579566
41.0,1.0995793047259026
42.0,1.1092842402638938
43.0,1.172239406143703
44.0,1.1782440031975587
45.0,1.2155198448546785
46.0,1.1573573624234552
47.0,1.2452665384682082
48.0,1.1386830813358169
49.0,1.0285008456075422
50.0,1.066609629955364
51.0,0.9739258390864338
52.0,0.9726820777502421
53.0,0.8840468032369404
54.0,0.8574659099144801
55.0,0.8165065810919148
56.0,0.8549499770562461
57.0,0.846209436610353
58.0,0.8228149311703854
59.0,0.8573635607709363
60.0,0.9434877839707023
61.0,0.9062335082246794
62.0,1.0262968867606341
63.0,1.0511084358397624
64.0,1.0651837129768804
65.0,1.1903800080040405
66.0,1.2121394960850171
67.0,1.1904566676349924
68.0,1.1666568102239874
69.0,1.238501404255677
70.0,1.1534946774788595
71.0,1.1714898064524824
72.0,1.118810072813189
73.0,1.0789738046855966
74.0,1.0192009573603718
75.0,0.9726446169846368
76.0,0.9164125976937545
77.0,0.8891765159807408
78.0,0.8784303432958509
79.0,0.8216095512857967
80.0,0.8181389749278568
81.0,0.7936024762708266
82.0,0.8124252645072929
83.0,0.8633605532962626
84.0,0.8935242460459869
85.0,0.9019251255742868
86.0,0.9812599611506186
87.0,0.9801818024746626
88.0,1.1173238184224894
89.0,1.1055534462930088
90.0,1.1767047549600376
91.0,1.2090322980367576
92.0,1.2326175592559316
93.0,1.1740636325444787
94.0,1.2018182443743903
95.0,1.2198100827370713
96.0,1.102824648644596
97.0,1.0508698746498093
98.0,0.9563222542864924
99.0,0.9691207230536971
100.0,0.9556901171274998
101.0,0.8728777357046769
102.0,0.839044513765891
103.0,0.8131360883058258
104.0,0.7824152323468315
105.0,0.7908931899540557
106.0,0.8474622242397157
107.0,0.8578205572273202
108.0,0.8573132224708689
109.0,0.8702480547972026
110.0,0.9695877074369281
111.0,1.0774884900811346
112.0,1.132612880749306
113.0,1.1250209408019762
114.0,1.2038593909004636
115.0,1.209160555716737
116.0,1.2195661050706843
117.0,1.1610264890009452
118.0,1.191624026715496
119.0,1.1882725103073715
120.0,1.1632609751430003
