Time,NormalisedFlux
0.0,0.8875212222854995
1.0,0.9014743540175435
2.0,0.9318345582041072
3.0,1.0014479782337216
4.0,1.0361053230322206
5.0,1.068758484720338
6.0,1.1759425366871425
7.0,1.1747068715961282
8.0,1.1219911110277372
9.0,1.213910312884794
10.0,1.1375983666526759
11.0,1.1757989823259858
12.0,1.2111684896876904
13.0,1.1955034188128244
14.0,1.1270608061351637
15.0,1.075940435947809
16.0,1.0235616282318238
17.0,1.0099354179897766
18.0,0.9340365230588789
19.0,0.8651251105677161
20.0,0.8790339570798286
21.0,0.8512450480541124
22.0,0.8274883553081465
23.0,0.7956912221001969
24.0,0.8128731066561525
25.0,0.7589033156415673
26.0,0.8574218754326621
27.0,0.8855255310259196
28.0,0.9120522213460855
29.0,0.9505070507399808
30.0,1.0169206212242574
31.0,1.030441345412146
32.0,1.112103211241971
33.0,1.1630541765285056
34.0,1.144714677153949
35.0,1.2133174757427092
36.0,1.174053108372273
37.0,1.2010352809602174
38.0,1.2016511035949802
39.0,1.1912020505452732
40.0,1.1157237009332583
41.0,1.0776692593918624
42.0,1.004005182382608
43.0,0.956364607813602
44.0,0.9330388946721571
45.0,0.9041274431436088
46.0,0.9136716731666834
47.0,0.7916714858985494
48.0,0.8215949699235608
49.0,0.798846691637655
50.0,0.8055392665105254
51.0,0.810590100364468
52.0,0.8092173243145505
53.0,0.859045428055639
54.0,0.8868077154582934
55.0,0.9278422915881388
56.0,0.9927908846382792
57.0,0.9438764389229409
58.0,1.1160577917281533
59.0,1.142758910034642
60.0,1.1182748500776538
61.0,1.1309113683310692
62.0,1.2372333581377002
63.0,1.2011458153507448
64.0,1.1879518507667945
65.0,1.1752347358391355
66.0,1.1201136980912463
67.0,1.1661388632492629
68.0,1.046410200679899
69.0,1.0608645271343704
70.0,1.0007619998308341
71.0,0.9402837293344677
72.0,0.8895358979560544
73.0,0.8610861148684446
74.0,0.9014383697097732
75.0,0.8581855979119214
76.0,0.7800981434665871
77.0,0.8867967337272331
78.0,0.8315032362723479
79.0,0.8641849755741254
80.0,0.8982921516243229
81.0,0.9551228266291207
82.0,0.9493646647144811
83.0,0.9808077492131294
84.0,0.99280504106964
85.0,1.1251181448504743
86.0,1.1561282825971895
87.0,1.086940564248953
88.0,1.20781359522965
89.0,1.1249115321989118
90.0,1.2447682363239103
91.0,1.2023054844688257
92.0,1.2010706317863151
93.0,1.1526992745672526
94.0,1.1319750126469574
95.0,1.084403881038722
96.0,1.031902928159292
97.0,0.9711672130444658
98.0,0.9654427168576984
99.0,0.8806388272157814
100.0,0.8094444553474569
101.0,0.8522565944828976
102.0,0.841323588921109
103.0,0.773437589283739
104.0,0.7412937468140934
105.0,0.8573119336367753
106.0,0.8426515067569589
107.0,0.9257919555310657
108.0,0.9430354126057114
109.0,0.9728073228280371
110.0,0.9948949477838346
111.0,1.0208759822424358
112.0,1.1021153629691927
113.0,1.1882567618700601
114.0,1.1571108874572351
115.0,1.1778919143481468
116.0,1.1993390422466912
117.0,1.180574645910663
118.0,1.1861030018394914
119.0,1.234076568897664
120.0,1.13874188552705
