Time,NormalisedFlux
0.0,1.0477838577326744
1.0,1.043772014847475
2.0,1.0600216544961376
3.0,1.01541035922981
4.0,1.017801966896974
5.0,0.9939530593715791
6.0,0.9929772226209042
7.0,1.0110695384898853
8.0,1.0043482465876012
9.0,1.0008535777861056
10.0,1.0063389819789748
11.0,0.98423062440137
12.0,0.983765757751126
13.0,0.9924654538261175
14.0,0.9749479566977691
15.0,0.9687503906047774
16.0,0.9538738100079814
17.0,0.9653303449496772
18.0,0.9451613947852545
19.0,0.9584444732985982
20.0,0.958161146179018
21.0,0.9459561419652195
22.0,0.9927917871518037
23.0,0.9274495977565608
24.0,0.9007839486218471
25.0,0.9205640204253673
26.0,0.9075251560263018
27.0,0.9135484096370824
28.0,0.9157551890990033
29.0,0.950953809020491
30.0,0.9953934418406546
31.0,1.0244264182513594
32.0,1.036897009971269
33.0,1.0616526785821816
34.0,1.0659986667979455
35.0,1.0905518943465335
36.0,1.101839606432835
37.0,1.093113116155425
38.0,1.0953313002002971
39.0,1.0591711363671665
40.0,1.0361158170669094
41.0,1.053030949745014
42.0,1.0691657136050223
43.0,1.048855672810361
44.0,1.0526593403937456
45.0,1.051417943993253
46.0,1.0448607164809862
47.0,1.0295984819109387
48.0,1.0000636566174874
49.0,1.0073442707163496
50.0,0.989010510310054
51.0,0.9868902676276035
52.0,0.9983207928276868
53.0,1.0052531296152616
54.0,1.021402673208656
55.0,0.9670410052073185
56.0,0.9595413276784808
57.0,0.9830871419161914
58.0,0.9753778944116828
59.0,0.927628004113345
60.0,0.9524364543734638
61.0,0.9730650776874361
62.0,0.9557334352028609
63.0,0.9673451814847466
64.0,0.9376171920016952
65.0,0.9651216950846493
66.0,0.9475170467268532
67.0,0.9347366166067949
68.0,0.9280678714976354
69.0,0.9035388165592649
70.0,0.8995495228894216
71.0,0.9212241574595506
72.0,0.9159590015107673
73.0,0.9644947697177948
74.0,0.9952407777802424
75.0,1.0472123880284214
76.0,1.0737193375179217
77.0,1.0813939096373826
78.0,1.1316412351018859
79.0,1.105042646872588
80.0,1.0859850409609817
81.0,1.083632805015229
82.0,1.0187530024330815
83.0,1.0653081701472922
84.0,1.0459092249309825
85.0,1.0348681836171765
86.0,1.0333138528297654
87.0,1.0521413182929975
88.0,1.0567051989836471
89.0,1.0571179569261693
90.0,1.0044109751801087
91.0,1.0074958137317918
92.0,1.0203123816315263
93.0,1.0331096050142288
94.0,0.9808482512366945
95.0,1.0321746424623874
96.0,0.987468121453084
97.0,1.0146137750317523
98.0,1.0156623246304697
99.0,1.0095807240053787
100.0,0.925019725302344
101.0,0.9940848273701101
102.0,0.9839049680647761
103.0,0.9568489636573912
104.0,0.9448117884136153
105.0,0.9199587696666668
106.0,0.9279731604577496
107.0,0.9576610535855681
108.0,0.9636640997211027
109.0,0.9497874067881183
110.0,0.938081911314105
111.0,0.8816580046672203
112.0,0.9032581522536381
113.0,0.9035535310172762
114.0,0.8892692371670605
115.0,0.9187727532623847
116.0,0.9443369427548799
117.0,1.0124273087519446
118.0,1.0207131931158682
119.0,1.03276339259213
120.0,1.086100536620642
